,content,gender,rhyme,met
31,"Teatro, Capitolio, Coliseo,
columnas, arcos, mármoles, medallas,
valijas, capiteles y quincallas,
do vencieron las obras al deseo;
templo, carros triunfales, gran trofeo
de reino, de victorias, de batallas,
colosos, epitafios, antiguallas
de los sepulcros que desiertos veo;
pirámides, pinturas, termas, baños,
reliquias y ruinas de la pompa
del edificio de la antigua Roma
Si puede tanto el curso de los años,
podrá ser que también el tiempo rompa
mi mal, pues toda cosa acaba y doma
",0,"['A', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+---+-', '-+-+-+---+-', '-+---+---+-', '+-+--+---+-', '+-+--+-+-+-', '-+---+---+-', '-+---+---+-', '---+---+-+-', '-+---+-+-+-', '-+---+---+-', '---+---+-+-', '-+-+-+---+-', '-++--+-+-+-', '-+-+-+-+-+-']"
32,"No temas Cristo rey, si descarriado
tras locos ideales he partido:
en mis días de lágrimas de olvido,
ni en mis horas de dicha te he olvidado.
En la llaga cruel de tu costado
quiere formar el ánima su nido,
olvidando los sueños que ha vivido
y las tristes mentiras que ha soñado
A la luz del dolor que ya me muestra
mi mundo de fantasmas vuelto escombros,
de tu místico monte iré a la falda,
con un báculo: el tedio en la siniestra;
con andrajos de púrpura en los hombres,
con el haz de quimeras a la espalda.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+-+---+-', '-+---+-+-+-', '--+-+----+-', '--+--+-+-+-', '--+--+---+-', '+--+-+---+-', '--+--+-+-+-', '--+--+-+-+-', '--+--+-+++-', '-+---+-+-+-', '--+--+-+-+-', '-++--+---+-', '--+--+---+-', '--+--+---+-']"
33,"En el tropel de males que padezco,
de la común envidia combatido,
nuevos tormentos a mi suerte pido
y más gustoso cada vez me ofrezco.
Al odio, a las venganzas agradezco
los duros trances a que me han traído;
pues los medios, mi bien, ellos han sido
de lograr galardón que no merezco
Muerda la envidia pues, el odio invente
calumnias nuevas, no me asusta nada,
ni haber mal puede que mi gloria impida
Pues todo es fuerza que tu amor aumente,
pues quien así me quiere enamorada
me ha de amar mucho más compadecida.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '---+-+---+-', '+--+---+-+-', '-+-+-+-+++-', '-+---+---+-', '-+-+---+-+-', '--+--++-++-', '--+--+-+-+-', '+--+---+-+-', '-+-+-+++-+-', '-+++---+-+-', '-+++---+-+-', '---+++---+-', '+-++-+---+-']"
34,"Aquí do nacen del ibero río
en breve cuna, claras las primeras
ondas que allá tan turbias y altaneras
mueren bebidas por el mar bravío:
¡Arpa del triste sentimiento mío!
Si desterrado como yo no fueras,
negaras a estas plácidas riberas
el grave acento que en mis penas fío
¡Ay! Que los dos lloramos adorando,
arpa, la gloria y la ambición frustradas,
y en tanto van las ondas caminando.
Mas míralas que corren afanadas
al mar, que es tumba y fin de su tortura,
cual lo es de mi ambición su pobre cuna.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'E', 'E']","['-+++---+-+-', '-+-+-+---+-', '+--+++---+-', '+--+---+-+-', '+--+---+-+-', '---+---+++-', '-+-+-+---+-', '-+-+---+-+-', '--+-+---+-', '+--+---+-+-', '-+-+-+---+-', '-+-+-+---+-', '-+++-+---+-', '++---+-+-+-']"
35,"Un vuelo melancólico de hojas
en las arcadas de la selva ondula,
como sonrisa virginal que adula
la muerte, de la vida en las congojas
tal en tu selva, corazón: despojas
tus ramas de recuerdos, y simula
un miraje engañoso que estimula
el manojo de ensueños que deshojas
De otoñales tristeza se diluye
un algo espiritual en la contienda
en que el aroma de tu vida exhalas;
y al rumor angustiado, sustituye,
de tus alas heridas en la senda,
un vuelo melancólico de alas.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++---+---+-', '---+---+-+-', '---+---+-+-', '-+---+---+-', '+--+---+-+-', '-+---+---+-', '+-+--+---+-', '--+--+---+-', '--+--+---+-', '++---+---+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '++---+---+-']"
36,"Aquí, lector, verás cosas tocantes
a nuevas tierras y a sus influencias,
varias regiones, muchas diferencias
de bárbaros en ellas habitantes
Pero suplícote que no te espantes,
si fuera de guerreras competencias
encontrares algunas menudencias,
desenfado común de caminantes.
Pues aunque viven pocos este día
de los que comenzaron los cimientos,
demás de los trabajos padecidos,
en sus conversaciones todavía
refieren gratos y donosos cuentos,
que no dan sinsabor a los oídos
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-++--+-', '-+-+-----+-', '+--+-+---+-', '--++-+---+-', '---+---+++-', '-----+---+-', '--+--+---+-', '--+--+---+-', '---+-+-+-+-', '-----+---+-', '-+---+---+-', '-----+---+-', '-+-+---+-+-', '-++--+---+-']"
37,"Las razas, adorando a Dios de veras,
cumplen las leyes de humanitarismo,
obtienen la corona de heroísmo
y sus victorias no son pasajeras.
En cambio, las Naciones altaneras
que sobreponen a Dios su egoísmo
acaban por hundirse en el abismo
con sus ídolos, armas y banderas.
Por eso, bella Perla del Oriente,
sigue cultivando tu fe ardiente
en el Gran Creador del Universo.
Con esa fe, hacia las cumbres avanza.
¡A Pueblos con Dios, siempre la Esperanza
no ha de faltar, aún en tiempo adverso!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-+---+-+-+-', '+--+-----+-', '-+---+---+-', '---+-++--+-', '-+---+---+-', '---+--+--+-', '-+---+---+-', '--+--+---+-', '-+-+-+---+-', '+---+--+-+-', '--+--+---+-', '-+-+--+--+-', '-+--++---+-', '+--+-+-+-+-']"
38,"Lidia, de tu avarienta hermosura
pide el tiempo enemigo estrecha cuenta;
ya ni el crespo cabello al oro afrenta
ni las mejillas a la nieve pura
Tu mentida belleza mal segura
en vano reparar el daño intenta
de la edad, que en sus ojos representa,
con tragedia mortal, la lumbre oscura
Ya, ya no me verás de noche al viento
bañar de infame llanto tus umbrales,
comparando a la suya su dureza,
que el tiempo, con efectos desiguales,
me da venganza, roba tu belleza,
te da dolor y cura mi tormento.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'E', 'C']","['+----+---+-', '+-+--+-+-+-', '+-+--+-+-+-', '---+---+-+-', '--+--+-+-+-', '-+---+-+-+-', '--+--+---+-', '--+--+-+-+-', '++++-+-+-+-', '-+-+-+---+-', '--+------+-', '-+---+---+-', '++-+-+---+-', '++-+-+---+-']"
39,"¡Aquél viejo enigmático y sereno,
de tristes palideces marfilinas
y miradas de dulce Nazareno,
échase a descansar bajo las ruinas!
¡Y en le vasto silencio vespertino,
tras un largo suspiro y un bostezo,
cerráronse del sueño al hondo beso
sus ojos de cansado peregrino !
Cuando la tarde huyó triste y doliente,
con la noche se entró por el oriente
la luna, y al verter sus argentadas
claridades silentes en las ruinas,
bañó con sus miradas argentinas,
¡dos míseras grandezas olvidadas!
",0,"['A', 'B', 'A', 'B', 'C', 'D', 'D', 'C', 'E', 'E', 'F', 'B', 'B', 'E']","['-++--+---+-', '-+---+---+-', '--+--+---+-', '+-+--+---+-', '-++--+---+-', '-++--+-+-+-', '-+---+-+-+-', '-+---+---+-', '---+-++--+-', '--+--+---+-', '-+---+---+-', '--+--+---+-', '-+---+---+-', '++---+---+-']"
40,"Muere el morir, si ha tu morir hoy vive,
tu nombre, que al yacer tú, nunca yace
luego feliz la dicha satisface
tus méritos, con tumba que apercibe
Jeroglífico eterno del que Escribe,
es sabia Pluma, que los siglos hace,
si al Ocaso de vuelos Fénix nace,
como la tuya, que al morir revive.
Mata el tirano Olvido, la Memoria,
y la Tumba, la Gloria más subida,
Muerte el vivir, más son en tu Fortuna.
La fama, el Oriente de tu Gloria,
la Tumba, altos renombres de tu Vida,
y la Muerte, a tu muerte feliz Cuna.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--++--+++-', '-+---+++-+-', '+--+-+---+-', '-+---+---+-', '--+--+---+-', '++-+---+-+-', '--+--+-+-+-', '-------+-+-', '+--+-+---+-', '--+--+-+-+-', '+--+++---+-', '-+---+---+-', '-++--+---+-', '--+--+--++-']"
41,"Gozábase en su cieno el servilismo
cuando el tirano súbito alarmado
trémulo alzóse, se erizó alarmado
cual si viese a sus plantas un abismo
Era que el grito oyó del patriotismo
desde Cascorro y Trinidad lanzado,
heroico grito al firmamento alzado
provocando a combate al despotismo
Víctimas nobles de la inicua España
vengadas quedaréis, que no es delirio
que a nuestros pies el déspota sucumba.
Vuestra la gloria fue de tal hazaña
que es gloriosa la palma del martirio
y la gloria también esté en la tumba
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+---+-', '---+-+---+-', '+--+---+-+-', '+-+--+-+-+-', '+--+-+---+-', '---+---+-+-', '-+-+---+-+-', '--+--+---+-', '+--+---+-+-', '-+---+-+-+-', '---+-+---+-', '---+-+-+-+-', '+-+--+---+-', '--+--+-+-+-']"
42,"Los campos de Madrid, Isidro santo,
logran cristales, Ángeles y cielo,
fruto de los que siembran en el suelo
contento y gusto entre oración y llanto
Aran por vos los Ángeles en cuanto
lloráis y aráis con vuestro amor y celo,
que quien cultiva en lágrimas desvelo,
corre al empíreo a Dios el velo, en tanto.
Surca Isidro la tierra, siembra y llora,
el fruto de sus lágrimas tributo,
es gloria donde anima, donde adora.
Que el alma en Dios y el rostro nunca enjuto
le dieron como perlas de la Aurora,
sembrando aquí sus lágrimas el fruto
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+---+-+-+-', '+--+-+---+-', '+----+---+-', '-+-+---+-+-', '+--+-+---+-', '-+-+---+-+-', '---+-+---+-', '+--+-+-+-+-', '+-+--+-+-+-', '-+---+---+-', '++---+---+-', '-+-+-+-+-+-', '++---+---+-', '-+-+-+---+-']"
43,"Aquel fuerte varón de tantos años
vio contra sí constante la fortuna;
el que supo sagaz de la importuna
Circe vender los mágicos engaños
El que en nuevas regiones y en extraños
mares, temer no supo vez alguna;
el que, bajando a la infernal laguna,
libre volvió de los eternos daños
Los ojos cubre y cierra los oídos
de las sirenas a la vista y canto
Y se manda ligar a un mástil duro
Y negando al objeto los sentidos,
la engañosa belleza y fuerte encanto
huyendo vence, y corta el mal seguro
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-++--+-+-+-', '+--+-+---+-', '--+--+---+-', '+--+-+---+-', '--+--+---+-', '+--+++-+-+-', '---+---+-+-', '+--+---+-+-', '-+-+-+---+-', '---+---+-+-', '--+--+++-+-', '--+--+---+-', '--+--+-+-+-', '-+-+-+-+-+-']"
44,"Tranquilízate, amigo, tus escritos
libres están de crítica y censores;
pocas habrá de clásicos autores
quien, docto y fiel, no los aplauda a gritos
Conviene de buen grado los peritos
en llamar a tus versos lindas flores
y añaden que recuerdan sus olores
a nuestros padres del Parnaso invictos
Yo de mí sé decir que a Garcilaso
León, Rioja, en tus escritos veo
y también a la estrella sin ocaso
Divino Herrera, el hispalense Orfeo,
¿Mas que mucho bribón, si a cada paso
sus versos copias y sus versos leo?
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+-++---+-', '+--+-+---+-', '+--+-+---+-', '-+-+++-+-+-', '-+---+---+-', '--+--+-+-+-', '-+---+---+-', '---+---+-+-', '+-++-+---+-', '-++----+-+-', '--+--+---+-', '----+---+-+-', '--+--+---+-', '-+-+---+-+-']"
45,"Para no darme cuenta de la vida,
hoy vivo en un constante aturdimiento:
así no lloro la ilusión perdida,
así no sufro el mal del pensamiento.
Así las horas de pesar no cuento,
ni me hace sollozar la doble herida
que tú dejaste en mi alma dolorida
y en mi profundo corazón sangriento
Ves, mi copa está llena; alzo mi copa
y bebo a tu salud Huye la pena,
surgen los sueños como alada tropa.
Todo pasa de prisa muy de prisa
y soy feliz: ante la copa llena,
el gesto del dolor se cambia en risa.
",0,"['A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'C', 'D', 'C', 'E', 'D', 'E']","['--+--+---+-', '++-+-+---+-', '-+++---+-+-', '-+++-+---+-', '-+-+---+++-', '-+---+-+-+-', '-+-+-+---+-', '---+---+-+-', '+-+-+++--+-', '-+---++--+-', '+--+---+-+-', '+-+--+-+-+-', '-+-+---+-+-', '-+---+-+-+-']"
46,"un momento de incierta espera,
vi radiante venirse á mí.
llevaba suelta la cabellera
y mi boquita de fresa un sí.
un encanto de primavera
en ascuas de frenesí!
los dos cambiamos un largo beso
Y entre las frondas de aquel vergel
juntos en un exceso
intimidades plenas de miel....
Y miando nuestras almas inquietas
hecho su comunión,
un fragante haz de violetas
yo la di, en cambio, mi corazón!
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'F', 'E', 'F']","['+--+----+-', '-+-+--+--+', '-+-+----+-', '---+--+++-', '+--+----+-', '-+-+----+-', '-+-+-++-+-', '+--+--+-+-', '-+-+----+-', '---+-+--+-', '-+---+--+-', '-+-+----+-', '+-+-+---+-', '+-++----+-']"
47,"Ni Dios, ni ley, ni hogar ¡A la pelea!
Destruir y robad hasta la hartura;
no respetéis altar ni sepultura,-
el bárbaro grito ¡Maldito sea!
Por él sembrada, germinó la idea,
y a recoger el fruto se apresura,
que ya en los aire ser puñal fulgura
al resplandor de la incendiaria tea
Enrojece la sangre las astillas
del taller, el palacio y el convento
¡Odio, muerte, exterminio!: las semillas
que a los surcos del crimen llevó el viento
-¿Y aun haréis, mandarines y golillas,
libre, inmune, sagrado el pensamiento?
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+-+--+-', '-+--+----+-', '+--+-+---+-', '-+--+-+-', '-+-+---+-+-', '---+-+---+-', '-+-+-+-+-+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '+-+--+---+-', '--+--+--++-', '+-+--+---+-', '+-+--+---+-']"
48,"Si del Guaire gentil en la ribera
naciste ufana entre risueñas flores,
y sus plateadas ondas los ardores
del sol templaron en tu edad primera
Si allí constante daba primavera
a tus tersas mejillas sus colores;
si todo te reía, si de amores
en torno a ti brillaba la pradera
¿Por qué luego, del Betis seducida,
la maternal orilla abandonaste,
prefiriendo el extraño al propio cielo?
Vuelve, Teresa, a do empezó tu vida,
o pagando el amor que me inspiraste,
dame una patria en el hispano suelo.
[POETA] El ardor que me inflama, niño avieso,
a Celia ingrata justiciero inspira,
tu dios, ella mujer, y no te aira,
verla ostentar el corazón ileso
El ardor que me inflama, niño avieso,
a Celia ingrata justiciero inspira,
tu dios, ella mujer, y no te aira,
verla ostentar el corazón ileso
[CUPIDO] Lleva con gloria de tu amor el peso,
y en tan grande ocasión pulsa la lira
¿No es sublime el dolor que a Safo inspira
el canto no mortal, en bronce impreso?
Lleva con gloria de tu amor el peso,
y en tan grande ocasión pulsa la lira
¿No es sublime el dolor que a Safo inspira
el canto no mortal, en bronce impreso?
[POETA] De intentar el gran salto no respondo,
ni de vate llorón, quiero yo estado,
fugitivo andaré ¿Dónde me escondo?
De intentar el gran salto no respondo,
ni de vate llorón, quiero yo estado,
fugitivo andaré ¿Dónde me escondo?
[CUPIDO] Emprende ufano entre celestes flores
Y en tanto muero de tu luz privado;
que no verte es morir ídolo amado
Emprende ufano entre celestes flores
Y en tanto muero de tu luz privado;
que no verte es morir ídolo amado
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+---+-', '-+-+---+-+-', '---+-+---+-', '-+-+---+-+-', '-+-+-+---+-', '--+--+---+-', '-+-++----+-', '---+-+---+-', '-++--+---+-', '---+-+---+-', '--+--+-+-+-', '+--+-+-+-+-', '--+--+-+-+-', '++-+---+-+-', '--+-++-+-+-', '-+-+---+-+-', '-++--+-+++-', '++-+---+-+-', '--+-++-+-+-', '-+-+---+-+-', '-++--+-+++-', '++-+---+-+-', '+--+---+-+-', '-++--++--+-', '+-+--+-+-+-', '-+-+-+-+-+-', '+--+---+-+-', '-++--++--+-', '+-+--+-+-+-', '-+-+-+-+-+-', '--+-++-+-+-', '--+--++-++-', '--+---++-+-', '--+-++-+-+-', '--+--++-++-', '--+---++-+-', '-+-+---+-+-', '-+-+---+-+-', '-+++-++--+-', '-+-+---+-+-', '-+-+---+-+-', '-+++-++--+-']"
49,"¿Qué misterio de amor reside en ti,
que abandonado a tu divino afán,
del cielo, en forma de sagrado pan,
bajas, Señor, hasta llegar a mí?
¿Cómo tan gran prodigio merecí?
¿Dónde escritos los méritos están,
en esta prole mísera de Adán,
para encontrarse sustentada así?
Como la madre presta su calor,
y alimenta con sangre de su ser
al fruto imagen de su casto amor,
de la misma manera tu poder
hace que pueda el hombre pecador
de su propia flaqueza renacer
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+-+-+-', '---+---+-+-', '-+-+---+-+-', '+--+---+-+-', '+-++-+---+-', '+-+--+---+-', '-+-+-+---+-', '---++--+-+-', '---+-+---+-', '--+--+---+-', '-+-+---+-+-', '--+--+---+-', '+--+-+---+-', '--+--+---+-']"
50,"Diálogo de una hora Somero que he vivido
con una linda joven, cuyo candor no empeño
y a la que -desde lejos ya para siempre- pido
perdón por esa hora ¡Si hubiese sido un año!
Hora de una doncella que en mi alma ha florecido,
para hacer ya de toda mi vida un desengaño:
no hay - pues ni ha de ser mía, ni he de darla al olvido-
mujer que en menor tiempo me hiciese mayor daño.
No la podré en mi vida ya olvidar -¡es tan ella!-
ni escuchar -¡ y es tan dulce - ni mirar -¡y es tan bella!
El placer más pequeño cuesta mucho dolor;
pero, aunque sufra tanto, yo no sé todavía
si en un soneto cabe toda la poesía
con que en sólo una hora cupo todo su amor
",0,"['A', '-', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['+--++--+--+-+-', '-+-+-+----+++-', '-----+-+--+-+-', '-+-++--+-+-++-', '+-+--+--++--+-', '--++-+--++--+-', '+-+-++-+-+--+-', '-+--++--+--++-', '+--+-+-+-++-+-', '--++-+---++-+-', '--++-+-+-+--+-', '---+-+-+++--+-', '-+-+---+----+-', '--+++-+-+---+-']"
51,"Alma del alma, imagen de mi sueño,
luz de mi noche, viva de mi vida,
estrella de los cielos desprendida
para ser de mi ser único dueño
¿Que te puede importar si en loco empeño
corrí una vez tras ilusión mentida,
cuando sólo tu amor en mí se anida
y es a mi afán mi corazón pequeño?
Vivir para adorarte sólo ansío;
libre me entrego a ti, sin otros lazos
que el que une mi ventura a tu albedrío
Los ídolos de ayer hice pedazos,
y hoy anhelo no más, ídolo mío,
la seductora cárcel de tus brazos.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+---+-', '+--+-+---+-', '-+---+---+-', '--+--++--+-', '-++--+-+-+-', '-+-+---+-+-', '--+--+-+-+-', '+--+---+-+-', '-+---+++-+-', '+-++-+-+-+-', '-+---+---+-', '-+---++--+-', '+-+-+++--+-', '---+-+---+-']"
52,"Si de aquel Cisne, que cantó sonoro,
unes la pluma, que dejó esparcida,
a ti, Vera, te debe cuanta vida
bebió en cristales al Castalio Coro
Goce el Orbe por ti su plectro de oro,
y España, a tu cuidado agradecida,
tu frente adorne, de laurel ceñida,
pues la enriqueces con tan gran tesoro.
Desdicha fuera de la edad futura,
que de tal alto vuelo la memoria,
envuelta en las cenizas se quedara.
Viva, y vive también, pues se asegura
contra el olvido, para nuestra gloria,
por ti una dicha, que sin ti faltara.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--++---+-+-', '+--+---+-+-', '-++-++---+-', '-+-+-----+-', '-+--+-+--+-', '-+---+---+-', '-+-+---+-+-', '---+--++-+-', '-+-----+-+-', '--++-+---+-', '-+---+---+-', '+-+--+---+-', '---+-----+-', '-+-+---+-+-']"
53,"Del parisiense boulevard fastuoso
prolóngase la plácida penumbra,
porque el sol de oro viejo sólo alumbra
con mortecino rayo perezoso.
De la jornada al fin llegó el reposo,
oasis que en la brega se columbra,
y en los bruñidos mármoles deslumbra
del verde ajenjo el néctar venenoso
Arde el café moderno entre el gentío,
y a cortos tragos sorbe, lentamente,
la amarga copa el bebedor sombrío,
mientras por el asfalto reluciente,
como azotada por el viento frío,
pasa la burguesía indiferente.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+---+-+-', '-+-+-+---+-', '--++-+-+-+-', '---+-+---+-', '---+-+-+-+-', '+----+---+-', '---+-+---+-', '-+-+-+---+-', '+--+-+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '-----+---+-', '---+---+-+-', '+----+---+-']"
